MRP - PO Suggestion

	Purch.doc.	Item	Vendor	Vendor Name	Material	      Quantity	Deliv.date	Material description	Plnt	Exception message	Excep.msg.	Curr.	        Net price	OPUn	     GR Qty.	ABC	 PDT	SafetyTime	GRT	IPT	Ship Date	PGr	Purch. gp.	Item text	Del. text	PO creatio	ETD.Seq.nu	ETD	Confirmed.	Invoice	Last chang	User name	ETD Status	ETD Status Text
	9660002138	 510	M0215	TP-LINK LIANZHOU CO., LTD.	2320500354	       76.000	08/18/2023	ECAP 1000uF M 16V 897mA 100kHz 650mA 120	461D	Cancel process		USD	        0.024474	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 520	M0215	TP-LINK LIANZHOU CO., LTD.	2320500577	      574.000	08/18/2023	ECAP 470uF M 25V 865mAx100KHz N 3000H	461D	Reschedule in (08/04/23)		USD	        0.025192	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 530	M0215	TP-LINK LIANZHOU CO., LTD.	2323500010	       30.000	08/18/2023	SCAP 22uF M 35V 2300mA 100kHz 2000H P D8	461D	Cancel process		USD	        0.076000	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 540	M0215	TP-LINK LIANZHOU CO., LTD.	2323500064	       30.000	08/18/2023	SCAP 560uF M 6.3V 4700mA 100kHz 20000H P	461D	Reschedule in (08/04/23)		USD	        0.063667	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 550	M0215	TP-LINK LIANZHOU CO., LTD.	2323500076	       30.000	08/18/2023	SCAP 470uF M 16V 5400mA 100kHz 5000H P D	461D	Reschedule in (08/04/23)		USD	        0.061667	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 560	M0215	TP-LINK LIANZHOU CO., LTD.	2401500192	       80.000	08/18/2023	IND 0603 4.7nH D 850mA WireWound   LQW18	461D	Reschedule in (08/04/23)		USD	        0.015500	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 570	M0215	TP-LINK LIANZHOU CO., LTD.	2401500305	      127.000	08/18/2023	IND 606028 3.3uH N 4.15A/3.48A 0.033	461D	Cancel process		USD	        0.018898	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 580	M0215	TP-LINK LIANZHOU CO., LTD.	2401500357	      127.000	08/18/2023	IND 252012 1.5uH M 2.10A/1.40A 0.147? Gl	461D	Cancel process		USD	        0.013780	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 590	M0215	TP-LINK LIANZHOU CO., LTD.	2401500366	       27.000	08/18/2023	IND 404012 3,3uH M 1,72A 1,12A 0,143	461D	Reschedule in (08/04/23)		USD	        0.015556	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 600	M0215	TP-LINK LIANZHOU CO., LTD.	2401500401	      150.000	08/18/2023	IND 404030 4.7uH M 2.9A/2.0A 0.078	461D	Reschedule in (06/19/23)		USD	        0.014600	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 610	M0215	TP-LINK LIANZHOU CO., LTD.	2401500405	      119.000	08/18/2023	IND 606028 1.5uH M 6.00A/4.58A 0.017 Glu	461D	Cancel process		USD	        0.018655	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 620	M0215	TP-LINK LIANZHOU CO., LTD.	2401500627	       27.000	08/18/2023	IND 808065 47uH M 3.05A 2.0A 0.136	461D	Reschedule in (08/04/23)		USD	        0.054815	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 630	M0215	TP-LINK LIANZHOU CO., LTD.	2401500641	      531.000	08/18/2023	IND 303015 2.2uH M 1.6A/1.6A 0.078 Euro	461D	Reschedule in (08/04/23)		USD	        0.013032	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 640	M0215	TP-LINK LIANZHOU CO., LTD.	2401500642	      127.000	08/18/2023	IND 303015 4.7uH M 1.10A/1.09A 0.163? Gl	461D	Cancel process		USD	        0.013150	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 650	M0215	TP-LINK LIANZHOU CO., LTD.	2401500663	       80.000	08/18/2023	IND 252012 1.5uH M 2.6A/2.1A 0.096 Euro	461D	Reschedule in (07/26/23)		USD	        0.015625	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 660	M0215	TP-LINK LIANZHOU CO., LTD.	2401500734	      114.000	08/18/2023	IND 252012 3.3uH M 1.61A 1.04A 0.264? Co	461D	Cancel process		USD	        0.012456	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 670	M0215	TP-LINK LIANZHOU CO., LTD.	2401500747	    3,579.000	08/18/2023	IND 0201 0.6nH B 850mA Multi SDCL0603Q0N	461D	Reschedule in (08/04/23)		USD	        0.001115	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 680	M0215	TP-LINK LIANZHOU CO., LTD.	2401500754	    4,524.000	08/18/2023	IND 0201 2.2nH B 450mA Multi  SDCL0603Q2	461D	Cancel process		USD	        0.001116	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 690	M0215	TP-LINK LIANZHOU CO., LTD.	2401500762	    7,613.000	08/18/2023	IND 0201 4.3nH B 300mA Multi SDCL0603Q4N	461D	Cancel process		USD	        0.001117	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 700	M0215	TP-LINK LIANZHOU CO., LTD.	2401500765	    3,838.000	08/18/2023	IND 0201 5.6nH B 250mA Multi  SDCL0603Q5	461D	Cancel process		USD	        0.001115	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 710	M0215	TP-LINK LIANZHOU CO., LTD.	2401500766	    3,923.000	08/18/2023	IND 0201 6.8nH H 200mA Multi  SDCL0603Q6	461D	Cancel process		USD	        0.001116	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 720	M0215	TP-LINK LIANZHOU CO., LTD.	2401500768	    2,779.000	08/18/2023	IND 0201 8.2nH H 200mA Multi  SDCL0603Q8	461D	Cancel process		USD	        0.001116	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 730	M0215	TP-LINK LIANZHOU CO., LTD.	2401500831	      239.000	08/18/2023	IND 252012 1uH M 3.6A/3.0A 0.054 Glue	461D	Cancel process		USD	        0.023264	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 740	M0215	TP-LINK LIANZHOU CO., LTD.	2401500839	      543.000	08/18/2023	IND 252012 2.2uH M 2.9A/2.1A 0.102 Glue	461D	Reschedule in (08/04/23)		USD	        0.023499	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 750	M0215	TP-LINK LIANZHOU CO., LTD.	2403500062	    1,771.000	08/18/2023	FB 0201 75R 100MHZ 200mA 1?	461D	Cancel process		USD	        0.002338	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 760	M0215	TP-LINK LIANZHOU CO., LTD.	2403500080	      261.000	08/18/2023	FB 0603 330R 100MHz 2A 80m?	461D	Cancel process		USD	        0.002184	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 770	M0215	TP-LINK LIANZHOU CO., LTD.	2411500287	       72.000	08/18/2023	LAN-T 1000BASE-T Single 8 DIP 2  DG18101	461D	Reschedule in (08/04/23)		USD	        0.164583	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 780	M0215	TP-LINK LIANZHOU CO., LTD.	2411500288	      443.000	08/18/2023	LAN-T 1000BASE-T Dual 8 DIP 2 DG36001G	461D	Reschedule out (08/25/23)		USD	        0.255779	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 790	M0215	TP-LINK LIANZHOU CO., LTD.	2411500289	       54.000	08/18/2023	LAN-T 1000BASE-T Dual 8 DIP	461D	Cancel process		USD	        0.256111	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 800	M0215	TP-LINK LIANZHOU CO., LTD.	2411500335	        4.000	08/18/2023	LAN-T 1000BASE-T Single 8 DIP PoE 2   HS	461D	Reschedule in (08/04/23)		USD	        0.200000	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 810	M0215	TP-LINK LIANZHOU CO., LTD.	2502500097	      156.000	08/18/2023	SBDiode SRM560VF 60V 5A SMBF	461D	Reschedule in (08/04/23)		USD	        0.061346	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 820	M0215	TP-LINK LIANZHOU CO., LTD.	2506500210	    1,590.000	08/18/2023	LED 0603 Iluminação Positiva 0,6mm Amare	461D	Reschedule in (08/04/23)		USD	        0.004107	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 830	M0215	TP-LINK LIANZHOU CO., LTD.	2516500036	      224.000	08/18/2023	LED D3x5.2 Yellow Green Astigmatism Boun	461D	Reschedule in (08/04/23)		USD	        0.008036	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 840	M0215	TP-LINK LIANZHOU CO., LTD.	2516500182	       78.000	08/18/2023	LEDD3X5.2Orange,yellowandgreentwo	461D	Cancel process		USD	        0.015769	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 850	M0215	TP-LINK LIANZHOU CO., LTD.	2516500206	       18.000	08/18/2023	LED D3x5.2 Orange, yellow and green colo	461D	Reschedule in (08/04/23)		USD	        0.015556	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 860	M0215	TP-LINK LIANZHOU CO., LTD.	2516500256	      119.000	08/18/2023	LED D3X5.2 Orange/yellow-green bicolor A	461D	Cancel process		USD	        0.015546	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 870	M0215	TP-LINK LIANZHOU CO., LTD.	2516500263	      127.000	08/18/2023	LEDD5X8.7Red greenandbluetricolor	461D	Cancel process		USD	        0.045512	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 880	M0215	TP-LINK LIANZHOU CO., LTD.	2530500065	      305.000	08/18/2023	Triode 8550 PNP SOT-23 1	461D	Cancel process		USD	        0.005148	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 890	M0215	TP-LINK LIANZHOU CO., LTD.	2530500071	      808.000	08/18/2023	Triode 3904 NPN SOT-23 1	461D	Reschedule in (08/04/23)		USD	        0.003923	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 900	M0215	TP-LINK LIANZHOU CO., LTD.	2530500119	       32.000	08/18/2023	Triode2SB1132PNPSOT-89Magnification"	461D	Reschedule in (08/04/23)		USD	        0.013438	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 910	M0215	TP-LINK LIANZHOU CO., LTD.	2531500188	       33.000	08/18/2023	FET L2N7002SLT1G enhanced N-channel 320m	461D	Reschedule in (08/04/23)		USD	        0.006667	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 920	M0215	TP-LINK LIANZHOU CO., LTD.	2531500205	       33.000	08/18/2023	FET NCE2305 -4.1A 34m  typ VGS -4.5V -20	461D	Reschedule in (08/04/23)		USD	        0.020909	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 930	M0215	TP-LINK LIANZHOU CO., LTD.	2531500222	      295.000	08/18/2023	FET NCE2301 Enhancement P-channel -3A 64	461D	Cancel process		USD	        0.013831	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 940	M0215	TP-LINK LIANZHOU CO., LTD.	2531500266	       33.000	08/18/2023	FET YJD18GP10A -18A 95m  typ Vgs -4.5V -	461D	Reschedule in (08/04/23)		USD	        0.134545	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 950	M0215	TP-LINK LIANZHOU CO., LTD.	2550500028	       25.000	08/18/2023	Ponte retificadora de diodos  MBF10M 100	461D	Cancel process		USD	        0.011600	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 960	M0215	TP-LINK LIANZHOU CO., LTD.	2601500236	      128.000	08/18/2023	XTAL 40MHz N5P5 12pF N15P15 -40 100 Fund	461D	Cancel process		USD	        0.036719	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 970	M0215	TP-LINK LIANZHOU CO., LTD.	2601500281	       64.000	08/18/2023	XTAL 25MHz N10P10 20pF N10P10 -20 +85  F	461D	Reschedule in (08/04/23)		USD	        0.034375	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 980	M0215	TP-LINK LIANZHOU CO., LTD.	2601500283	    7,078.000	08/18/2023	XTAL 40MHz N5P5 12pF N15P15 -40~+100? Fu	461D	Reschedule in (08/04/23)		USD	        0.035766	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	 990	M0215	TP-LINK LIANZHOU CO., LTD.	2601500284	      119.000	08/18/2023	XTAL 25MHz N10P10 20pF N10P10 -20 +85 Fu	461D	Cancel process		USD	        0.035798	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1000	M0215	TP-LINK LIANZHOU CO., LTD.	2601500286	      848.000	08/18/2023	XTAL 40MHz N5P5 12pF N15P15 -40+100	461D	Reschedule in (08/04/23)		USD	        0.037936	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1010	M0215	TP-LINK LIANZHOU CO., LTD.	2601500287	       28.000	08/18/2023	XTAL 40MHz N9P9 14pF N9P9 -30+85 Fundame	461D	Reschedule in (08/04/23)		USD	        0.035714	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1020	M0215	TP-LINK LIANZHOU CO., LTD.	2601500291	      300.000	08/18/2023	XTAL 25MHz N5P5 18pF N15P15 -20+100? Fun	461D	Reschedule in (08/04/23)		USD	        0.037933	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1030	M0215	TP-LINK LIANZHOU CO., LTD.	2601500302	      136.000	08/18/2023	XTAL 40MHz N9P9 14pF N9P9 -30 +85 Fundam	461D	Cancel process		USD	        0.034706	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1040	M0215	TP-LINK LIANZHOU CO., LTD.	2601500311	    5,421.000	08/18/2023	XTAL 25MHz N7P7 12pF N15P15 -40~+100? Fu	461D	Reschedule in (08/04/23)		USD	        0.037934	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1050	M0215	TP-LINK LIANZHOU CO., LTD.	2704500058	       11.000	08/18/2023	SW Tact Switch DIP 1P1T 12V 50mA Horizon	461D	Reschedule in (08/04/23)		USD	        0.012727	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1060	M0215	TP-LINK LIANZHOU CO., LTD.	2704500112	       45.000	08/18/2023	SW TC DIP 1P1T 12V/50mA Horizontal	461D	Cancel process		USD	        0.019556	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1070	M0215	TP-LINK LIANZHOU CO., LTD.	2704500185	       33.000	08/18/2023	SW tact switch SMD 1P1T 12V/50mA horizon	461D	Cancel process		USD	        0.047576	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1080	M0215	TP-LINK LIANZHOU CO., LTD.	2704500203	       45.000	08/18/2023	SW PS DIP 2P2T 50V/300mA Horizontal	461D	Reschedule in (06/19/23)		USD	        0.048667	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1090	M0215	TP-LINK LIANZHOU CO., LTD.	2704500222	      165.000	08/18/2023	SWITCH DIP 2P2T 50V 300mA	461D	Cancel process		USD	        0.043333	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1100	M0215	TP-LINK LIANZHOU CO., LTD.	2802500044	      107.000	08/18/2023	SPD TSP 66V D0-214   4000V	461D	Reschedule in (08/04/23)		USD	        0.030280	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1110	M0215	TP-LINK LIANZHOU CO., LTD.	2805500078	       27.000	08/18/2023	TVS SMDJ60CA 66.7V 3000W DO-214AB NA 1 B	461D	Reschedule in (08/04/23)		USD	        0.074815	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1120	M0215	TP-LINK LIANZHOU CO., LTD.	2805500080	       27.000	08/18/2023	TVS SMAJ58A 64.4V 400W DO-214AC  1 UNI	461D	Reschedule in (08/04/23)		USD	        0.011852	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1130	M0215	TP-LINK LIANZHOU CO., LTD.	2805500082	   31,985.000	08/18/2023	TVS ESD3V3LB 3.5V 30K30K DFN1006-2L 8pF	461D	Reschedule in (08/04/23)		USD	        0.005416	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1140	M0215	TP-LINK LIANZHOU CO., LTD.	2901500345	        7.000	08/18/2023	RJ45 1x1 8pin 14.40x14.40x11.50 Sh SMD P	461D	Reschedule in (08/04/23)		USD	        0.175714	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1150	M0215	TP-LINK LIANZHOU CO., LTD.	2901500569	      106.000	08/18/2023	RJ45 1X1 8pin 20.50X16.00X13.50 UnSh DIP	461D	Reschedule in (08/04/23)		USD	        0.069528	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1160	M0215	TP-LINK LIANZHOU CO., LTD.	2901500570	      106.000	08/18/2023	RJ45 1X4 8pin 20.50X59.20X13.50 UnSh DIP	461D	Reschedule in (08/04/23)		USD	        0.271509	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1170	M0215	TP-LINK LIANZHOU CO., LTD.	2901500572	      174.000	08/18/2023	RJ45 1X1 8pin 15X16X12.90 UnSh DIP Dark	461D	Cancel process		USD	        0.053506	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1180	M0215	TP-LINK LIANZHOU CO., LTD.	2901500637	       67.000	08/18/2023	RJ45 1X1 8pin 11.50X15.20X12.00 UnSh DIP	461D	Cancel process		USD	        0.034627	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1190	M0215	TP-LINK LIANZHOU CO., LTD.	2901500952	       20.000	08/18/2023	RJ45 1X1 8pin 14.20X15.00X13.00 UnSh DIP	461D	Cancel process		USD	        0.089000	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1200	M0215	TP-LINK LIANZHOU CO., LTD.	2901501011	      150.000	08/18/2023	RJ45 1X1 8pin 13.00X15.00X13.00 UnSh DIP	461D	Cancel process		USD	        0.046533	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1210	M0215	TP-LINK LIANZHOU CO., LTD.	2901501012	       38.000	08/18/2023	RJ45 1X1 8pin 13.00X15.00X13.00 UnSh DIP	461D	Cancel process		USD	        0.046842	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1220	M0215	TP-LINK LIANZHOU CO., LTD.	2906500097	      110.000	08/18/2023	DC power socket 16V 2A DC-005 D2.0 Black	461D	Reschedule in (08/04/23)		USD	        0.030727	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1230	M0215	TP-LINK LIANZHOU CO., LTD.	3002500327	       15.000	08/18/2023	Power Cord Brazilian Gauge 2.5A 0.5m Whi	461D	Reschedule in (08/04/23)		USD	        0.656000	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1240	M0215	TP-LINK LIANZHOU CO., LTD.	3004500182	        3.000	08/18/2023	Network cable Twisted pair Unshielded Ca	461D	Cancel process		USD	        0.256667	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1250	M0215	TP-LINK LIANZHOU CO., LTD.	3004500338	        6.000	08/18/2023	Network cable Twisted pair Unshielded Ca	461D	Cancel process		USD	        0.395000	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1260	M0215	TP-LINK LIANZHOU CO., LTD.	3101504997	      357.000	08/18/2023	Antenna 5.15-5.85GHz 5.0dBi LP Omni 2W I	461D	Cancel process		USD	        0.474622	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1270	M0215	TP-LINK LIANZHOU CO., LTD.	3101504999	      357.000	08/18/2023	Antenna 5.15-5.85GHz 5.0dBi LP Omni 2W I	461D	Cancel process		USD	        0.476246	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1280	M0215	TP-LINK LIANZHOU CO., LTD.	3101505752	       96.000	08/18/2023	Antenna 5.15-5.85GHz 5.0dBi LP Omni 2W W	461D	Reschedule in (06/19/23)		USD	        0.502396	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1290	M0215	TP-LINK LIANZHOU CO., LTD.	3101505753	       96.000	08/18/2023	Antenna 5.15-5.85GHz 5.0dBi LP Omni 2W W	461D	Reschedule in (06/19/23)		USD	        0.513646	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1300	M0215	TP-LINK LIANZHOU CO., LTD.	3101505754	      192.000	08/18/2023	Antenna 2.4-2.5GHz 5.0dBi LP Omni 2W Wel	461D	Reschedule in (06/19/23)		USD	        0.422760	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1310	M0215	TP-LINK LIANZHOU CO., LTD.	3101505762	       79.000	08/18/2023	Antenna 2.4-2.5GHz 5.0dBi LP Omni 2W Wel	461D	Cancel process		USD	        0.334177	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1320	M0215	TP-LINK LIANZHOU CO., LTD.	3101505763	       79.000	08/18/2023	Antenna 2.4-2.5GHz 5.0dBi LP Omni 2W Wel	461D	Cancel process		USD	        0.252911	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1330	M0215	TP-LINK LIANZHOU CO., LTD.	3101505764	       79.000	08/18/2023	Antenna 5.15-5.85GHz 5.0dBi LP Omni 2W W	461D	Cancel process		USD	        0.415443	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
	9660002138	1340	M0215	TP-LINK LIANZHOU CO., LTD.	3101505765	       79.000	08/18/2023	Antenna 5.15-5.85GHz 5.0dBi LP Omni 2W W	461D	Cancel process		USD	        0.428608	PC	      0.000		 27		 0	 0	07/22/2023	P40	Renan Almeida			06/19/2023			    0.000				WA	Waiting Acknowledgment
