MRP - PO Suggestion
+----------+----+----------+-----------------------------------+------------------+--------------+----------+----------------------------------------+----+-------------------------+-----------------------+-----+-----------------+----+------------+---+----+----------+---+---+----------+---+------------------+----------------------------------------+---------+----------+----------+----------+----------+-------+----------+---------+----------+----------------------+
|Purch.doc.|Item|Vendor    |Vendor Name                        |Material          |      Quantity|Deliv.date|Material description                    |Plnt|Exception message        |Excep.msg.             |Curr.|        Net price|OPUn|     GR Qty.|ABC| PDT|SafetyTime|GRT|IPT|Ship Date |PGr|Purch. gp.        |Item text                               |Del. text|PO creatio|ETD.Seq.nu|ETD       |Confirmed.|Invoice|Last chang|User name|ETD Status|ETD Status Text       |
|4500696717| 130|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA35W000200       |      500.000 |01/18/2023|PIZZA BOX 35W 14' LOCAL BR              |276A|Reschedule out (01/19/23)|Finish date in the past|BRL  |        9.270000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/18/2023|P96|Douglas Sartorato |                                        |         |11/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500696717| 140|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE35W000500       |      600.000 |01/18/2023|EPE CUSHION 35W 14' L/R LOCAL BR        |276A|Reschedule out (01/19/23)|Finish date in the past|BRL  |        3.840000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/18/2023|P96|Douglas Sartorato |                                        |         |11/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500696717| 150|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE35W000600       |      100.000 |01/18/2023|PAPER PAD 35W 14' ACC LOCAL BR          |276A|Reschedule out (01/19/23)|Finish date in the past|BRL  |        1.740000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/18/2023|P96|Douglas Sartorato |                                        |         |11/30/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697313|  10|LAA411    |ALPHA ASSEMBLY SOLUTIONS BRASIL    |267764            |   55,200.000 |02/20/2023|Solder Paste TAMURA TLF-204-NH(20-36)SAC|272J|Reschedule out (03/20/23)|                       |BRL  |    1,085.416100 |KG  |      0.000 |C  | 75 |        14| 0 | 0 |11/23/2022|P95|Israel Souza      |                                        |         |12/05/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697317|  20|LNM031    |NILKO TECNOLOGIA LTDA              |21031800          |      400.000 |02/01/2023|BBU5900 Box,442*86.1*310mm,Chassis 2U an|272E|Reschedule out (02/22/23)|                       |BRL  |      578.621000 |PC  |      0.000 |C  |  0 |          | 0 | 0 |02/01/2023|P95|Israel Souza      |                                        |         |12/05/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697477|  40|LMP091    |MICROPRESS S/A                     |FBRLAL60000963    |      204.000 |01/18/2023|Printed circuit board Rev.01            |275A|Reschedule out (01/20/23)|Finish date in the past|BRL  |      123.960000 |PAC |      0.000 |   | 27 |          | 0 | 0 |12/22/2022|P96|Douglas Sartorato |                                        |         |12/06/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697624|  10|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA.PO562.001      |      500.000 |01/09/2023|BOX Desktop                             |276D|Reschedule out (01/26/23)|Finish date in the past|BRL  |       42.780000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/09/2023|P23|Betania Correa    |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697624|  20|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA.PO562.002      |      550.000 |01/09/2023|Paper Pad                               |276D|Reschedule out (01/25/23)|Finish date in the past|BRL  |        1.790000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/09/2023|P23|Betania Correa    |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697624|  30|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE.LCUSH.001      |    1,200.000 |01/09/2023|Cushion L                               |276D|Reschedule out (01/25/23)|Finish date in the past|BRL  |       20.530000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/09/2023|P23|Betania Correa    |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697787|  10|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA20X000210CL     |    2,600.000 |01/20/2023|CALÇO LATERAL EM EPE PARA ACER          |276A|Reschedule out (02/01/23)|                       |BRL  |        2.980000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697787|  20|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA20X000210CU     |    2,800.000 |01/20/2023|CALÇO EPE EM U PARA ACER                |276A|Reschedule out (01/31/23)|                       |BRL  |        1.970000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697787|  30|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA20X000220F      |    4,580.000 |01/20/2023|CAIXA UNIT P/ DOC ACER - new logo intel |276A|Reschedule out (02/09/23)|                       |BRL  |        6.720000 |PC  |  2,120.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787|  40|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA20X000410F      |      310.000 |01/20/2023|Caixa (GIFTBOX) 14 - Local              |276A|Reschedule out (07/01/23)|                       |BRL  |        6.090000 |PC  |    690.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787|  50|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE20X000600F      |      310.000 |01/20/2023|CAIXA ACESSÓRIOS 14 - Local             |276A|Reschedule out (07/01/23)|                       |BRL  |        1.130000 |PC  |    690.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787|  60|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA218000220F      |    2,900.000 |01/20/2023|CAIXA UNIT P/ LOTUS - new logo intel    |276A|Reschedule out (02/15/23)|                       |BRL  |        6.720000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697787|  70|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA35W000200       |    5,500.000 |01/20/2023|PIZZA BOX 35W 14' LOCAL BR              |276A|Reschedule out (02/05/23)|                       |BRL  |        9.270000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697787|  80|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HA3RJ000300       |       40.000 |01/20/2023|PIZZA BOX 3RJ 15' JADE BRAZIL           |276A|Reschedule out (03/18/23)|                       |BRL  |       12.700000 |PC  |    960.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787|  90|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HB2K4000A10F      |      934.000 |01/20/2023|CARTON 2K4 17' A3 LOCAL BR R1           |276A|Reschedule out (02/13/23)|                       |BRL  |        9.680000 |PC  |    866.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787| 130|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE2K1000600F      |    6,308.000 |01/20/2023|EPE CUSHION 2K1 15' L R OCTAVIA BRAZIL  |276A|Reschedule out (02/17/23)|                       |BRL  |        3.480000 |PC  |  9,692.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787| 140|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE2K4000700F      |      934.000 |01/20/2023|PAPER PAD 2K4 17' LOCAL BR              |276A|Reschedule out (02/13/23)|                       |BRL  |        3.650000 |PC  |    866.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787| 150|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE2K4000800F      |      801.000 |01/20/2023|EPE CUSHION 2K4 17' R/L LOCAL BR        |276A|Reschedule out (03/17/23)|                       |BRL  |        4.510000 |PC  |  3,199.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787| 170|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE336000200F      |    6,741.000 |01/20/2023|PAPER PAD 336 ACC BOX BR                |276A|Reschedule out (02/15/23)|                       |BRL  |        1.410000 |PC  |  5,259.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787| 180|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE35W000500       |   12,000.000 |01/20/2023|EPE CUSHION 35W 14' L/R LOCAL BR        |276A|Reschedule out (02/03/23)|                       |BRL  |        3.840000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697787| 190|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE35W000600       |    6,000.000 |01/20/2023|PAPER PAD 35W 14' ACC LOCAL BR          |276A|Reschedule out (02/03/23)|                       |BRL  |        1.740000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500697787| 210|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HE3RJ000500       |       40.000 |01/20/2023|PAPER PAD 3RJ ACC BOX JADE BR           |276A|Reschedule out (03/18/23)|                       |BRL  |        2.080000 |PC  |    960.000 |   |  0 |          | 0 | 0 |01/20/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787| 310|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |HAZBR001010-L     |      150.000 |01/30/2023|BAG NONWOVEN ROADSTER                   |276A|Reschedule out (03/27/23)|                       |BRL  |        5.840000 |PC  |    150.000 |   |  0 |          | 0 | 0 |01/30/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787| 320|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |JXZGN028010-L     |      150.000 |01/30/2023|N-WOV SHT ZGN(JXZGN028,3A)NC.20411.0TQ  |276A|Reschedule out (02/28/23)|                       |BRL  |        2.410000 |PC  |    150.000 |   |  0 |          | 0 | 0 |01/30/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500697787| 330|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |PNKITBOX02        |      300.000 |01/30/2023|Kit Box+Cush+Pap. Pad (Jimmy)           |276A|Reschedule out (02/28/23)|                       |BRL  |       35.040000 |PC  |      0.000 |   |  0 |          | 0 | 0 |01/30/2023|P96|Douglas Sartorato |                                        |         |12/07/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698018|  10|LLM231    |LITE-ON MOBILE INDUSTRIA E COMERCIO|0A001-01102700    |    7,700.000 |02/01/2023|ADAPTER 45W19V C6(4PHI)//LITEON/PA-1450-|271A|Reschedule out (03/03/23)|                       |BRL  |        7.950000 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/01/2023|P11|Julia Lorencini   |                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698021|  10|LLM231    |LITE-ON MOBILE INDUSTRIA E COMERCIO|0A001-01102700    |   14,800.000 |03/03/2023|ADAPTER 45W19V C6(4PHI)//LITEON/PA-1450-|271A|Reschedule out (04/05/23)|                       |BRL  |       35.665658 |PC  |      0.000 |   |  0 |          | 0 | 0 |03/03/2023|P11|Julia Lorencini   |                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698022|  10|L0769     |ADATA ELECTRONICS BRAZIL S/A       |03A08-00044000    |    2,050.000 |02/16/2023|DDR4 3200 SO-D 4GB 260P BRA//A-DATA/AD4S|271A|Reschedule out (02/26/23)|                       |BRL  |       17.810060 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/16/2023|P11|Julia Lorencini   |                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698022|  20|L0769     |ADATA ELECTRONICS BRAZIL S/A       |03B03-00420500    |   17,200.000 |02/16/2023|SSD 256G ADATA - LOCAL                  |271A|Reschedule out (03/04/23)|                       |BRL  |       41.100140 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/16/2023|P11|Julia Lorencini   |                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698837|  10|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |15000-09107100    |   16,000.000 |02/20/2023|GIFT BOX ( LOCAL new logo intel)        |271A|Reschedule out (02/25/23)|                       |BRL  |        6.530000 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/20/2023|P11|Julia Lorencini   |                                        |         |12/12/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698837|  20|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |15000-09694000    |    4,000.000 |02/20/2023|GIFT BOX FOR X509 (AMD) V1.0 (BRA LOCAL |271A|Reschedule in (02/03/23) |                       |BRL  |        6.530000 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/20/2023|P11|Julia Lorencini   |                                        |         |12/12/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698837|  30|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |15020-03220000    |   20,000.000 |02/20/2023|ACESSORY BOX FOR X512_X543 V1.0 (BRA LOC|271A|Reschedule out (03/03/23)|                       |BRL  |        1.460000 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/20/2023|P11|Julia Lorencini   |                                        |         |12/12/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698837|  40|LLR011    |LA RONDINE INDUSTRIA E COMERCIO DE |15050-04165000    |   39,000.000 |02/20/2023|EPE CUSHION FOR X509//V1.0(BRA LOCAL BUY|271A|Reschedule out (03/03/23)|                       |BRL  |        2.200000 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/20/2023|P11|Julia Lorencini   |                                        |         |12/12/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698839|  10|LLM231    |LITE-ON MOBILE INDUSTRIA E COMERCIO|0A001-01102700    |    5,750.000 |04/03/2023|ADAPTER 45W19V C6(4PHI)//LITEON/PA-1450-|271A|Cancel process           |                       |BRL  |       35.665657 |PC  |      0.000 |   |  0 |          | 0 | 0 |04/03/2023|P11|Julia Lorencini   |                                        |         |12/12/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698919|  10|MPB022    |PANASONIC DO BRASIL LIMITADA  MIAMI|NM-EJM9D          |        1.000 |12/13/2022|Inserting machine for electronic compone|461D|Finish date in the past  |                       |USD  |  187,890.000000 |PC  |      0.000 |   |  0 |          | 0 | 0 |12/13/2022|P02|Eiane Souza       |                                        |         |12/13/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4500698933|  10|LFM161    |FOXCONN MOEBG INDUSTRIA DE ELETRONI|435P6YBOL01       |    4,215.000 |11/01/2022|SMT IO/B SK091 FH5AT UMA                |276A|Reschedule out (02/06/23)|Finish date in the past|BRL  |        4.080840 |PC  |  2,425.000 |   |  0 |          | 0 | 0 |11/01/2022|P96|Douglas Sartorato |                                        |         |12/13/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500698934|  10|LFM161    |FOXCONN MOEBG INDUSTRIA DE ELETRONI|435PCIBOL02       |      400.000 |11/01/2022|SMT IO/B SL141 GH4UZ UMA TRIM           |276A|Reschedule out (04/01/23)|Finish date in the past|BRL  |        5.769710 |PC  |    300.000 |   |  0 |          | 0 | 0 |11/01/2022|P96|Douglas Sartorato |                                        |         |12/13/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500698937|  10|LFM161    |FOXCONN MOEBG INDUSTRIA DE ELETRONI|31ZGNMB00T0       |       13.000 |11/01/2022|ZGNMBCPUI7-12700H2.3G/20E3,M6G,E26      |276A|Reschedule out (01/24/23)|Finish date in the past|BRL  |    3,188.526200 |PC  |    208.000 |   |  0 |          | 0 | 0 |11/01/2022|P96|Douglas Sartorato |                                        |         |12/13/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500698980|  10|LFM161    |FOXCONN MOEBG INDUSTRIA DE ELETRONI|435P6ZBOL01       |      618.000 |11/01/2022|SMT IO/B SK092 FH5AT DIS                |276A|Reschedule out (02/27/23)|Finish date in the past|BRL  |        4.080840 |PC  |    915.000 |   |  0 |          | 0 | 0 |11/01/2022|P96|Douglas Sartorato |                                        |         |12/13/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500698985|  10|LFM161    |FOXCONN MOEBG INDUSTRIA DE ELETRONI|435PBFBOL01       |    1,740.000 |11/01/2022|SMT IO/B SK851 GH51M                    |276A|Reschedule out (02/11/23)|Finish date in the past|BRL  |       23.131190 |PC  | 13,260.000 |   |  0 |          | 0 | 0 |11/01/2022|P96|Douglas Sartorato |                                        |         |12/13/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
|4500698986|  10|LFM161    |FOXCONN MOEBG INDUSTRIA DE ELETRONI|435PBGBOL01       |      780.000 |11/01/2022|SMT SENSOR/B SK852 GH51M                |276A|Reschedule out (02/12/23)|Finish date in the past|BRL  |        1.288530 |PC  | 14,220.000 |   |  0 |          | 0 | 0 |11/01/2022|P96|Douglas Sartorato |                                        |         |12/13/2022|          |          |    0.000 |       |          |         |IN        |Invoiced              |
